Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2016-06-17,21811.0,22160.35,21811.0,21970.0,22075.6,10205.0,2245.24
2016-06-16,21754.0,21890.0,21615.0,21752.1,21830.05,8273.0,1799.13
2016-06-15,21801.0,21999.45,21644.85,21800.0,21881.55,7062.0,1542.05
2016-06-14,21600.25,21930.0,21400.0,21730.0,21821.1,10166.0,2201.44
2016-06-13,21350.0,21699.7,21201.05,21504.0,21597.95,14930.0,3219.07
2016-06-10,21725.0,21900.0,21400.0,21480.05,21492.45,12332.0,2665.69
2016-06-09,22185.0,22292.35,21721.6,21721.6,21799.6,14763.0,3232.06
2016-06-08,22225.0,22385.0,22180.0,22200.0,22244.55,10531.0,2343.76
2016-06-07,22210.0,22450.0,22210.0,22370.0,22358.25,21566.0,4822.28
2016-06-06,22269.0,22340.0,22113.6,22151.0,22191.7,9876.0,2195.61
2016-06-03,22075.0,22449.25,22075.0,22200.0,22269.35,32609.0,7263.78
2016-06-02,22199.95,22249.95,22013.0,22050.0,22074.45,18902.0,4180.1
2016-06-01,22300.05,22485.55,22106.3,22160.0,22266.8,18590.0,4138.79
2016-05-31,22220.0,22541.05,21900.0,22354.0,22347.55,30374.0,6771.63
2016-05-30,21811.0,22399.9,21811.0,22200.0,22217.2,15763.0,3485.77
2016-05-27,21817.4,22099.0,21654.25,21900.0,21947.0,18004.0,3949.86
2016-05-26,22200.0,22207.0,21681.35,21770.0,21817.35,21427.0,4681.23
2016-05-25,21400.0,22144.5,21200.0,22000.0,21894.85,87836.0,19145.53
2016-05-24,21050.0,21350.0,20524.8,21270.0,21221.65,17793.0,3728.0
2016-05-23,21114.0,21394.0,20866.4,20970.0,21057.3,11884.0,2519.93
2016-05-20,20960.0,21250.0,20940.0,21220.0,21049.55,10185.0,2149.45
2016-05-19,21103.0,21312.4,20880.0,20940.0,20988.1,22700.0,4769.62
2016-05-18,21375.1,21480.0,20890.0,21070.0,21052.85,20061.0,4234.36
2016-05-17,21270.0,21850.0,21100.0,21550.3,21603.3,28245.0,6082.48
2016-05-16,20650.1,21412.0,20640.0,21350.0,21363.6,20703.0,4378.81
2016-05-13,20850.0,21084.75,20501.0,20700.0,20676.15,22362.0,4625.47
2016-05-12,19980.0,21029.45,19946.0,21000.0,20925.25,29685.0,6119.65
2016-05-11,19598.55,20100.0,19276.05,20000.0,20046.1,20076.0,3960.63
2016-05-10,20000.0,20050.0,19670.0,19699.7,19696.8,10914.0,2159.16
2016-05-09,19200.0,20050.0,19051.25,20000.6,19971.0,15229.0,3007.79
2016-05-06,19100.0,19273.95,18964.0,19200.0,19127.95,6241.0,1193.0
2016-05-05,19474.0,19474.0,19037.4,19150.0,19094.45,7940.0,1524.77
2016-05-04,19402.0,19534.9,19251.15,19330.0,19284.85,9087.0,1760.65
2016-05-03,19595.0,19903.95,19350.0,19368.7,19436.3,16606.0,3266.1
2016-05-02,19660.0,19849.8,19500.1,19590.0,19604.45,7944.0,1555.99
